"","dia_mes_ano","dia","TIME","irr_inv","temp","m","P_DC"
"3800",20191223,38,5,51.9,19.69,0.50201,461.08
"3801",20191223,38,6,72.7,19.93,0.50205,653.36
"3802",20191223,38,7,92.2,20.09,0.50209,851.36
"3803",20191223,38,8,100.6,20.43,0.50218,932.82
"3804",20191223,38,9,103.8,20.7,0.50221,950.03
"3805",20191223,38,10,129.6,20.92,0.50226,1213.63
"3806",20191223,38,11,152.4,21.59,0.5023,1434.62
"3807",20191223,38,12,138.3,21.52,0.50239,1266.69
"3808",20191223,38,13,140.4,21.77,0.50239,1291.84
"3809",20191223,38,14,192.3,22.02,0.5025,1819.85
"3810",20191223,38,15,196.1,22.49,0.5026,1840.88
"3811",20191223,38,16,191.4,22.64,0.50268,1814.51
"3812",20191223,38,17,229.7,22.74,0.5028,2198.15
"3813",20191223,38,18,278.9,23.51,0.5029,2658.79
"3814",20191223,38,19,284.8,23.77,0.50297,2695.15
"3815",20191223,38,20,290.1,23.64,0.50309,2750.45
"3816",20191223,38,21,342.4,24.04,0.50327,3269.86
"3817",20191223,38,22,479.4,25.46,0.50337,4627.3
"3818",20191223,38,23,565.4,26.49,0.50345,5158.01
"3819",20191223,38,24,470.9,26.53,0.50349,4434.6
"3820",20191223,38,25,621.6,27,0.50358,5532.29
"3821",20191223,38,26,575.9,27.67,0.5037,5362.84
"3822",20191223,38,27,623.6,27.23,0.50383,5735.95
"3823",20191223,38,28,734.3,27.97,0.50397,6612.27
"3824",20191223,38,29,657.4,28.36,0.50407,6062.98
"3825",20191223,38,30,679.1,27.74,0.5042,6147.9
"3826",20191223,38,31,768.8,28.29,0.50425,6825.56
"3827",20191223,38,32,551.4,29.05,0.50431,4972.06
"3828",20191223,38,33,889,30.17,0.50435,7498.14
"3829",20191223,38,34,778.2,29.76,0.50442,6497.4
"3830",20191223,38,35,863.3,30.35,0.50444,6648.91
"3831",20191223,38,36,868.5,32.35,0.50448,7204.41
"3832",20191223,38,37,993.55,30.32,0.50453,6949.1
"3833",20191223,38,38,1031.2,31.04,0.50459,7472.73
"3834",20191223,38,39,1178,30.19,0.50464,8306.59
"3835",20191223,38,40,1171.3,30.26,0.50471,8435.36
"3836",20191223,38,41,1199.2,30,0.50474,8413.48
"3837",20191223,38,42,919.2,30.33,0.50479,6879.89
"3838",20191223,38,43,1087.4,30.38,0.5048,7638.02
"3839",20191223,38,44,1171.6,32.5,0.50487,8178.4
"3840",20191223,38,45,1217.7,32.57,0.50494,8427.24
"3841",20191223,38,46,699.9,31.89,0.50503,5154.65
"3842",20191223,38,47,1032.9,31.27,0.50505,7349.47
"3843",20191223,38,48,385.7,31.26,0.50507,3177.1
"3844",20191223,38,49,333.2,30.52,0.50506,3004.55
"3845",20191223,38,50,282.5,29.96,0.50507,2525.42
"3846",20191223,38,51,488.5,30.37,0.50502,4334.96
"3847",20191223,38,52,951.9,32.66,0.50505,7372.03
"3848",20191223,38,53,726.6,32.53,0.50507,5788.43
"3849",20191223,38,54,499.6,31.6,0.50507,4118.7
"3850",20191223,38,55,594.4,31.28,0.50506,5105.86
"3851",20191223,38,56,371.8,32.56,0.50506,3292.88
"3852",20191223,38,57,732.1,30.7,0.5051,5924.58
"3853",20191223,38,58,891.2,32.29,0.50517,7736.07
"3854",20191223,38,59,813.4,32.91,0.50524,7055.88
"3855",20191223,38,60,700.9,32.54,0.50535,6141.89
"3856",20191223,38,61,708.7,32.76,0.50541,6235.24
"3857",20191223,38,62,683.8,32.91,0.50547,5980.31
"3858",20191223,38,63,628.5,33.02,0.50551,5530.59
"3859",20191223,38,64,533.1,32.56,0.50564,4569.5
"3860",20191223,38,65,596.4,32.48,0.50573,4754.67
"3861",20191223,38,66,523.2,32.69,0.50583,3914.74
"3862",20191223,38,67,440.1,32.55,0.50592,3070.61
"3863",20191223,38,68,246,31.26,0.506,1567.61
"3864",20191223,38,69,344.2,31.03,0.50611,1876.59
"3865",20191223,38,70,292,31.7,0.50622,1464.55
"3866",20191223,38,71,245,31.23,0.50636,1136.16
"3867",20191223,38,72,199.5,31,0.50648,847.13
"3868",20191223,38,73,154.3,30.8,0.50656,675.8
"3869",20191223,38,74,114.3,30.11,0.50665,485.54
"3870",20191223,38,75,81.5,30.51,0.5067,349.02
"3871",20191223,38,76,54.7,29.6,0.50681,305.14
"3872",20191223,38,77,36.3,29.2,0.50689,246.33
"3873",20191223,38,78,22.7,28.41,0.50696,183.7
"3874",20191223,38,79,16.7,28.03,0.50702,134.9
"3875",20191223,38,80,9.1,26.67,0.50704,79.29
"3876",20191223,38,81,3.3,26.05,0.50707,31.24
"3877",20191224,39,1,4.4,18.01,0.50694,17.62
"3878",20191224,39,2,10.5,18.24,0.5069,79.96
"3879",20191224,39,3,16.7,18.39,0.50686,133.06
"3880",20191224,39,4,22.3,20.68,0.50682,185.72
"3881",20191224,39,5,27.2,22.43,0.50678,239.95
"3882",20191224,39,6,34.7,24.94,0.50679,372.34
"3883",20191224,39,7,48,25.14,0.5068,532.31
"3884",20191224,39,8,70.5,28.43,0.50678,788.36
"3885",20191224,39,9,100,28.24,0.50678,1115.99
"3886",20191224,39,10,135,30.47,0.50675,1482.9
"3887",20191224,39,11,173.7,31.69,0.50671,1868.53
"3888",20191224,39,12,215.5,31.61,0.5067,2272.48
"3889",20191224,39,13,258.4,31.09,0.50667,2692.15
"3890",20191224,39,14,302.4,31.79,0.50663,3088.69
"3891",20191224,39,15,345,31.19,0.50662,3518.92
"3892",20191224,39,16,389.5,31.98,0.50665,3934.5
"3893",20191224,39,17,432.1,31.5,0.50672,4302.5
"3894",20191224,39,18,476.3,30.93,0.50678,4665.62
"3895",20191224,39,19,518.9,31.44,0.50691,5039.31
"3896",20191224,39,20,558.5,31.98,0.50701,5386
"3897",20191224,39,21,598.3,32.79,0.50708,5656.34
"3898",20191224,39,22,635.4,33.08,0.50721,5962.04
"3899",20191224,39,23,672,31.95,0.50733,6282.45
"3900",20191224,39,24,705.6,33.23,0.50741,6489.04
"3901",20191224,39,25,738.7,33.38,0.50747,6687.98
"3902",20191224,39,26,781.8,34.02,0.50757,7002.9
"3903",20191224,39,27,845.6,34.23,0.50765,7298.16
"3904",20191224,39,28,310.8,32.32,0.50773,2692.57
"3905",20191224,39,29,736.8,31.01,0.50781,6116.37
"3906",20191224,39,30,601.8,31.82,0.5079,4909.53
"3907",20191224,39,31,753.6,32.79,0.50796,5980.17
"3908",20191224,39,32,507.6,32.25,0.50806,4147.4
"3909",20191224,39,33,899.6,33.59,0.50818,7396.41
"3910",20191224,39,34,1027.7,34.63,0.50825,7915.7
"3911",20191224,39,35,1115.6,34.7,0.5083,8402
"3912",20191224,39,36,1102.8,35.09,0.50838,8112.29
"3913",20191224,39,37,823.5,34.52,0.50845,5623.57
"3914",20191224,39,38,733.4,33.04,0.50855,5217.76
"3915",20191224,39,39,891.7,33.5,0.50863,6654.21
"3916",20191224,39,40,417.3,31.75,0.50875,3470.66
"3917",20191224,39,41,1008.9,32.84,0.50887,7095.56
"3918",20191224,39,42,563.9,32.65,0.50901,4448.9
"3919",20191224,39,43,389.7,32.79,0.50903,3212.89
"3920",20191224,39,44,390.6,32.17,0.5091,3508.38
"3921",20191224,39,45,783.4,33.51,0.50914,5518.54
"3922",20191224,39,46,733.2,33.71,0.50914,5189.69
"3923",20191224,39,47,958.1,36.2,0.50923,6682.25
"3924",20191224,39,48,302.9,33.07,0.50933,2652.98
"3925",20191224,39,49,1127.9,34.58,0.50934,7846.65
"3926",20191224,39,50,717.5,34.65,0.50938,5468.07
"3927",20191224,39,51,659.4,34.65,0.5094,4785.44
"3928",20191224,39,52,302,32.58,0.50945,2750.45
"3929",20191224,39,53,930.3,34.67,0.50949,7247.43
"3930",20191224,39,54,947.7,35.28,0.50959,7389.64
"3931",20191224,39,55,514.3,35.79,0.50964,4039.15
"3932",20191224,39,56,452.9,33.07,0.50974,4253
"3933",20191224,39,57,306.5,32.95,0.50983,2760.93
"3934",20191224,39,58,336.8,33.5,0.50982,3072.49
"3935",20191224,39,59,244.3,32.33,0.50983,2215.4
"3936",20191224,39,60,601.7,34.01,0.50989,5373.08
"3937",20191224,39,61,680.1,35.55,0.50993,5913.18
"3938",20191224,39,62,578.1,34.53,0.50998,5038.46
"3939",20191224,39,63,769.4,35.98,0.51003,6613.86
"3940",20191224,39,64,544.4,38.93,0.51002,4390.28
"3941",20191224,39,65,223,32.94,0.5101,1928.84
"3942",20191224,39,66,189.9,32.61,0.51006,1687.64
"3943",20191224,39,67,198.7,31.4,0.51008,1650.41
"3944",20191224,39,68,476,33.72,0.51014,2959.7
"3945",20191224,39,69,355.4,34.66,0.51018,2225.76
"3946",20191224,39,70,362.4,34.37,0.51022,1804.48
"3947",20191224,39,71,297.1,32.88,0.51026,1345.48
"3948",20191224,39,72,161.1,30.48,0.51028,1030.16
"3949",20191224,39,73,227.5,32.37,0.51028,1337.7
"3950",20191224,39,74,187.1,33.23,0.51028,1268.7
"3951",20191224,39,75,97.9,31.06,0.51026,723.96
"3952",20191224,39,76,75.3,33.03,0.51027,487.56
"3953",20191224,39,77,45.2,32.69,0.51024,328.19
"3954",20191224,39,78,26,31.61,0.51021,207.84
"3955",20191224,39,79,17.7,30.93,0.5102,142.12
"3956",20191224,39,80,10,28.99,0.51018,84.17
"3957",20191224,39,81,2.7,28.21,0.51017,31.49
"3958",20200107,40,1,0.1,24.06,0.51857,0
"3959",20200107,40,2,7.5,24.06,0.5187,50.99
"3960",20200107,40,3,21.5,24.01,0.5189,176.06
"3961",20200107,40,4,39.9,24.17,0.51904,339.17
"3962",20200107,40,5,48.3,24.35,0.5192,418.29
"3963",20200107,40,6,57.9,24.39,0.5194,495.87
"3964",20200107,40,7,54.9,24.23,0.51959,474.2
"3965",20200107,40,8,36.9,23.6,0.51982,316.9
"3966",20200107,40,9,13.2,22.62,0.52001,101.9
"3967",20200107,40,10,9.3,21.66,0.52017,69.07
"3968",20200107,40,11,21.9,21.43,0.52031,172.89
"3969",20200107,40,12,36.1,21.97,0.52041,295.61
"3970",20200107,40,13,53.9,22.23,0.52049,455.6
"3971",20200107,40,14,74.8,22.51,0.52057,651.19
"3972",20200107,40,15,104.2,22.78,0.52068,938.56
"3973",20200107,40,16,141.8,23.16,0.52081,1257.01
"3974",20200107,40,17,174.3,23.58,0.52097,1603.54
"3975",20200107,40,18,280.5,24.3,0.52111,2652.39
"3976",20200107,40,19,361.5,25.14,0.52126,3507.88
"3977",20200107,40,20,179.8,25.12,0.52145,1627.44
"3978",20200107,40,21,188.8,24.52,0.52159,1727.36
"3979",20200107,40,22,213.2,25.01,0.52171,1808.89
"3980",20200107,40,23,163.2,24.91,0.52181,1350.67
"3981",20200107,40,24,253.8,25.05,0.52196,2230.98
"3982",20200107,40,25,275.1,25.88,0.52212,2537.49
"3983",20200107,40,26,201.8,25.68,0.52227,1852.23
"3984",20200107,40,27,168.5,25.04,0.52244,1486.58
"3985",20200107,40,28,106.4,24.5,0.52257,956.57
"3986",20200107,40,29,109.4,24.54,0.52268,989.71
"3987",20200107,40,30,111.9,24.46,0.52276,1028.73
"3988",20200107,40,31,182.8,24.96,0.52285,1669.8
"3989",20200107,40,32,139.5,25.16,0.52294,1261.44
"3990",20200107,40,33,80.1,24.46,0.52309,713.42
"3991",20200107,40,34,90.6,24.27,0.52322,805.25
"3992",20200107,40,35,127.8,24.51,0.52332,1169.98
"3993",20200107,40,36,162.5,24.83,0.52341,1504.1
"3994",20200107,40,37,422.2,25.48,0.52361,3874.87
"3995",20200107,40,38,492.5,27.32,0.52373,4488.65
"3996",20200107,40,39,517.9,27.21,0.52395,4745.95
"3997",20200107,40,40,576.7,28.04,0.52417,5235.19
"3998",20200107,40,41,548.8,27.92,0.52438,5011.27
"3999",20200107,40,42,242.9,27.61,0.52465,2215.99
"4000",20200107,40,43,395.1,23.71,0.52483,3711.89
"4001",20200107,40,44,696.4,25.34,0.52494,6523.87
"4002",20200107,40,45,667.4,26.66,0.52508,6041.49
"4003",20200107,40,46,717.8,28.3,0.52513,6601.49
"4004",20200107,40,47,389.1,27.45,0.52529,3473.35
"4005",20200107,40,48,186.5,26.32,0.52547,1693.1
"4006",20200107,40,49,143.7,25.86,0.5255,1300.43
"4007",20200107,40,50,32.8,23.92,0.52565,283.39
"4008",20200107,40,51,62.9,21.62,0.52569,561.75
"4009",20200107,40,52,22.6,21.43,0.52574,188.18
"4010",20200107,40,53,28.7,21.31,0.52575,243.42
"4011",20200107,40,54,39.8,21.28,0.52575,339.29
"4012",20200107,40,55,89.9,21.47,0.52574,809.1
"4013",20200107,40,56,78.5,21.85,0.5257,701.66
"4014",20200107,40,57,38.3,21.55,0.52569,330.25
"4015",20200107,40,58,22.4,21.24,0.52568,180.91
"4016",20200107,40,59,26.1,21.04,0.5257,212.26
"4017",20200107,40,60,27.1,20.93,0.52569,228.4
"4018",20200107,40,61,37.4,20.9,0.52572,312.76
"4019",20200107,40,62,55.6,20.88,0.52569,483.85
"4020",20200107,40,63,84.2,21.07,0.52566,753.26
"4021",20200107,40,64,72.9,21.36,0.52564,643.85
"4022",20200107,40,65,70.9,21.48,0.52558,618.54
"4023",20200107,40,66,65.6,21.59,0.52553,579.89
"4024",20200107,40,67,58.5,21.71,0.5255,510.38
"4025",20200107,40,68,68.3,21.8,0.52554,583.73
"4026",20200107,40,69,77.6,21.96,0.52559,673.84
"4027",20200107,40,70,102.8,21.97,0.52564,912.86
"4028",20200107,40,71,114.7,22.26,0.52574,1014.59
"4029",20200107,40,72,101.8,22.37,0.52578,914.44
"4030",20200107,40,73,80.3,22.5,0.52581,711.11
"4031",20200107,40,74,59.5,22.48,0.52584,512.85
"4032",20200107,40,75,45.3,22.51,0.52585,389.26
"4033",20200107,40,76,40.2,22.41,0.52593,342.72
"4034",20200107,40,77,33.3,22.43,0.52597,275.35
"4035",20200107,40,78,22.5,22.4,0.52599,183.25
"4036",20200107,40,79,10,22.28,0.52605,75.84
"4037",20200107,40,80,1.8,22.16,0.52605,13.88
"4038",20200111,41,1,6.5,24.1,0.52772,43.84
"4039",20200111,41,2,18.3,24.24,0.52773,151.38
"4040",20200111,41,3,31.9,24.62,0.52776,268.81
"4041",20200111,41,4,48.9,25.14,0.52778,424.9
"4042",20200111,41,5,64.6,25.59,0.52784,569.4
"4043",20200111,41,6,77.1,25.86,0.52791,676.48
"4044",20200111,41,7,96.3,26.23,0.52796,874.98
"4045",20200111,41,8,142.5,27.37,0.52807,1343.63
"4046",20200111,41,9,183.9,29.15,0.52817,1754.29
"4047",20200111,41,10,167.6,28.04,0.52826,1532.37
"4048",20200111,41,11,176.4,27.92,0.52834,1613.24
"4049",20200111,41,12,193.9,28.11,0.52848,1793.5
"4050",20200111,41,13,216.7,28.89,0.52858,2014.21
"4051",20200111,41,14,221.4,29.2,0.52869,2075.06
"4052",20200111,41,15,299.7,29.51,0.5288,2839.04
"4053",20200111,41,16,419.9,31.18,0.52895,3987.8
"4054",20200111,41,17,487.7,32.34,0.52909,4514.58
"4055",20200111,41,18,505.3,32.48,0.5292,4623.81
"4056",20200111,41,19,448.3,31.79,0.52932,4071.12
"4057",20200111,41,20,583.1,32.2,0.52945,5287.83
"4058",20200111,41,21,489,31.92,0.52957,4452.36
"4059",20200111,41,22,493.5,31.64,0.52968,4475.55
"4060",20200111,41,23,455.9,31.94,0.52977,4216.2
"4061",20200111,41,24,458.4,32.13,0.52986,4211.85
"4062",20200111,41,25,491.6,31.56,0.53,4498.11
"4063",20200111,41,26,580,31.84,0.53011,5247.85
"4064",20200111,41,27,756.2,33.42,0.53028,6763.21
"4065",20200111,41,28,779.7,34.22,0.53037,6774.74
"4066",20200111,41,29,689.1,34.01,0.53048,6069.74
"4067",20200111,41,30,875.2,33.37,0.53067,7517
"4068",20200111,41,31,1093.9,34.53,0.5308,8384.72
"4069",20200111,41,32,700.5,34.3,0.53098,5686.66
"4070",20200111,41,33,797.3,33.23,0.53113,6777.23
"4071",20200111,41,34,780.9,33,0.53128,6820.58
"4072",20200111,41,35,888.4,33.22,0.53141,7567.92
"4073",20200111,41,36,985.6,34.02,0.53156,7933.93
"4074",20200111,41,37,822.8,35.15,0.53167,6173.24
"4075",20200111,41,38,625.7,32.48,0.53179,4976.76
"4076",20200111,41,39,392.1,31.98,0.53191,3190.37
"4077",20200111,41,40,726.5,31.76,0.53205,5482.58
"4078",20200111,41,41,639.9,32.35,0.53217,4901.89
"4079",20200111,41,42,791.5,33.32,0.5323,6243.87
"4080",20200111,41,43,505.6,33.08,0.53246,3879.44
"4081",20200111,41,44,727.9,32.69,0.53258,5616.74
"4082",20200111,41,45,932.7,34.48,0.53273,6874.33
"4083",20200111,41,46,1033.6,34.61,0.53289,7862.86
"4084",20200111,41,47,953.8,34.78,0.53304,7424.64
"4085",20200111,41,48,1008.2,34.98,0.53322,7952.59
"4086",20200111,41,49,978.9,34.84,0.53338,7977.78
"4087",20200111,41,50,903.9,35.15,0.53351,7696.75
"4088",20200111,41,51,963.7,34.64,0.53366,7515.21
"4089",20200111,41,52,722.4,35.01,0.53381,5836.44
"4090",20200111,41,53,905,34.64,0.53399,7673.34
"4091",20200111,41,54,824.2,34.92,0.53413,6914.52
"4092",20200111,41,55,680.6,35.26,0.53428,5803.63
"4093",20200111,41,56,901.6,34.56,0.5344,7526.16
"4094",20200111,41,57,631.5,34.92,0.5346,5342.79
"4095",20200111,41,58,726.3,34.6,0.53476,6405.73
"4096",20200111,41,59,725.6,35.06,0.53492,6342.96
"4097",20200111,41,60,700.9,35.7,0.5351,6138.34
"4098",20200111,41,61,733.6,35.81,0.53527,6237.6
"4099",20200111,41,62,676,35.66,0.53545,5772.8
"4100",20200111,41,63,542.8,34.36,0.53557,4698.3
"4101",20200111,41,64,445.4,34,0.53573,3795.18
"4102",20200111,41,65,416.4,34.07,0.53584,3370.83
"4103",20200111,41,66,265,33.33,0.53594,2261.44
"4104",20200111,41,67,193.7,32.24,0.53609,1620.98
"4105",20200111,41,68,127.2,31.83,0.5362,1076.84
"4106",20200111,41,69,98.9,31.48,0.53626,844.87
"4107",20200111,41,70,83,31.02,0.53631,709.12
"4108",20200111,41,71,71.1,30.87,0.53632,609.25
"4109",20200111,41,72,71.6,30.54,0.5364,620.03
"4110",20200111,41,73,68.7,30.36,0.53644,594.95
"4111",20200111,41,74,58.1,30.22,0.53646,495.6
"4112",20200111,41,75,42.1,30.12,0.53649,349.97
"4113",20200111,41,76,30.5,30.01,0.53648,250.85
"4114",20200111,41,77,18.4,29.6,0.53646,152.14
"4115",20200111,41,78,9.5,28.88,0.53654,80.63
"4116",20200111,41,79,4,28.36,0.5366,39.24
"4117",20200113,42,1,4,20.68,0.54328,32.65
"4118",20200113,42,2,7.2,20.62,0.54346,55.45
"4119",20200113,42,3,15.6,20.75,0.54374,127.03
"4120",20200113,42,4,25.4,20.84,0.54404,218.07
"4121",20200113,42,5,38.3,21.06,0.54428,335.81
"4122",20200113,42,6,56,21.24,0.54458,503.54
"4123",20200113,42,7,66.3,21.54,0.54471,592.7
"4124",20200113,42,8,63,21.93,0.54489,561.38
"4125",20200113,42,9,69.4,21.96,0.54512,621.15
"4126",20200113,42,10,86.9,22.06,0.5453,785.11
"4127",20200113,42,11,107.8,22.19,0.54548,988.13
"4128",20200113,42,12,118.8,22.56,0.54558,1085.53
"4129",20200113,42,13,131.2,22.9,0.54566,1206.95
"4130",20200113,42,14,171.9,23.52,0.54572,1582.17
"4131",20200113,42,15,185,24.15,0.54576,1695.51
"4132",20200113,42,16,198.2,24.34,0.54576,1842.14
"4133",20200113,42,17,269.2,24.94,0.54576,2505.13
"4134",20200113,42,18,297.5,25.53,0.54579,2757.7
"4135",20200113,42,19,306.2,26.1,0.5458,2862.45
"4136",20200113,42,20,493.4,27.11,0.54586,4618.55
"4137",20200113,42,21,672.9,28.98,0.54592,6269.21
"4138",20200113,42,22,840.2,29.78,0.54606,7652.52
"4139",20200113,42,23,657,30.11,0.54616,5909.02
"4140",20200113,42,24,682.1,28.52,0.54628,6169.96
"4141",20200113,42,25,456.1,27.97,0.5464,4138.07
"4142",20200113,42,26,325.6,27.02,0.5465,2979.1
"4143",20200113,42,27,310.6,26.61,0.54657,2874.61
"4144",20200113,42,28,392,26.52,0.54664,3653.64
"4145",20200113,42,29,397.4,26.95,0.54668,3677.53
"4146",20200113,42,30,352,26.82,0.54674,3257.78
"4147",20200113,42,31,227.8,26.49,0.54682,2053
"4148",20200113,42,32,172.5,25.49,0.5469,1562.29
"4149",20200113,42,33,173.5,25.76,0.54691,1593.67
"4150",20200113,42,34,185.4,25.82,0.54691,1698.88
"4151",20200113,42,35,178.4,25.68,0.54695,1628.97
"4152",20200113,42,36,228,25.73,0.547,2122.89
"4153",20200113,42,37,195.6,25.78,0.54708,1799.58
"4154",20200113,42,38,153.2,25.54,0.54715,1408.18
"4155",20200113,42,39,204,25.69,0.54722,1899.22
"4156",20200113,42,40,258.8,25.51,0.54729,2439.36
"4157",20200113,42,41,272.7,25.16,0.54732,2549.61
"4158",20200113,42,42,254.2,24.74,0.54734,2365.47
"4159",20200113,42,43,239.3,24.96,0.54733,2211.59
"4160",20200113,42,44,211.7,25.58,0.54732,1924.82
"4161",20200113,42,45,195.8,25.38,0.54734,1758.59
"4162",20200113,42,46,187.5,25.47,0.54732,1683.16
"4163",20200113,42,47,171.5,25.75,0.5473,1537.21
"4164",20200113,42,48,188.1,25.69,0.54732,1695.12
"4165",20200113,42,49,204.5,26.07,0.54733,1853.45
"4166",20200113,42,50,214.7,25.7,0.5473,1950.63
"4167",20200113,42,51,207.8,25.98,0.54727,1886.93
"4168",20200113,42,52,232.8,26,0.54722,2114.52
"4169",20200113,42,53,239.4,26.66,0.54719,2168.61
"4170",20200113,42,54,247.7,26.74,0.54718,2249.34
"4171",20200113,42,55,232.9,26.4,0.54716,2095.04
"4172",20200113,42,56,220.1,26.61,0.54713,1979
"4173",20200113,42,57,252.6,26.41,0.54711,2283.55
"4174",20200113,42,58,252.8,26.55,0.54711,2291.83
"4175",20200113,42,59,238.6,26.59,0.54711,2161.16
"4176",20200113,42,60,241.9,26.78,0.54711,2184.36
"4177",20200113,42,61,225,26.73,0.5471,2037.83
"4178",20200113,42,62,167.8,26.41,0.54711,1511.76
"4179",20200113,42,63,129.4,26.07,0.54714,1161.08
"4180",20200113,42,64,101.6,25.87,0.54717,909.97
"4181",20200113,42,65,98.3,25.86,0.54716,879.74
"4182",20200113,42,66,88.8,25.84,0.54714,789.33
"4183",20200113,42,67,87.5,25.61,0.54715,775.81
"4184",20200113,42,68,86.3,25.72,0.54712,767.59
"4185",20200113,42,69,64.2,25.65,0.54713,558.96
"4186",20200113,42,70,41.8,25.49,0.54711,360.84
"4187",20200113,42,71,33.2,25.21,0.54708,288.54
"4188",20200113,42,72,26.3,24.97,0.54704,225.18
"4189",20200113,42,73,24,24.97,0.54701,206.7
"4190",20200113,42,74,23.4,24.69,0.54699,199.26
"4191",20200113,42,75,17.4,24.78,0.54697,145.51
"4192",20200113,42,76,17.7,24.36,0.54694,149
"4193",20200113,42,77,7.7,24.29,0.54693,65.81
"4194",20200113,42,78,1.4,24.11,0.5469,16.36
"4195",20200114,43,1,7.5,22,0.54763,60.17
"4196",20200114,43,2,13.1,22.25,0.54771,108.26
"4197",20200114,43,3,16.7,22.59,0.54776,140.96
"4198",20200114,43,4,20.2,22.64,0.54786,169.93
"4199",20200114,43,5,24.2,22.78,0.54794,215.28
